GeneID,GeneName
ENSMZEG00005010688,C3orf38
ENSMZEG00005010699,EPHA3
ENSMZEG00005010729,STX19
ENSMZEG00005010747,EPHA6
ENSMZEG00005010769,arl6
ENSMZEG00005010778,NA
ENSMZEG00005010785,CLDN14
ENSMZEG00005010791,SLC5A7
ENSMZEG00005010809,NA
ENSMZEG00005010851,tmem223
ENSMZEG00005010880,NA
ENSMZEG00005010940,NA
ENSMZEG00005010956,RANBP2
ENSMZEG00005010996,tpt1
ENSMZEG00005011007,gtf2f2b
ENSMZEG00005011017,kctd4
ENSMZEG00005011022,NA
ENSMZEG00005011030,NA
ENSMZEG00005011044,serp2
ENSMZEG00005011151,NA
ENSMZEG00005012012,FZD7
ENSMZEG00005012017,NA
ENSMZEG00005012031,NA
ENSMZEG00005012036,NA
ENSMZEG00005012048,NA
ENSMZEG00005012052,NA
ENSMZEG00005012053,NA
ENSMZEG00005012059,NA
ENSMZEG00005012067,NA
ENSMZEG00005012077,NA
ENSMZEG00005012091,NA
ENSMZEG00005012099,NA
ENSMZEG00005012108,NA
ENSMZEG00005012119,NA
ENSMZEG00005012128,NA
ENSMZEG00005012132,NA
ENSMZEG00005012138,NA
ENSMZEG00005012145,NA
ENSMZEG00005012153,NA
ENSMZEG00005012161,NA
ENSMZEG00005012178,NA
ENSMZEG00005012200,NA
ENSMZEG00005012213,NA
ENSMZEG00005012221,NA
ENSMZEG00005012233,NA
ENSMZEG00005012245,NA
ENSMZEG00005012254,NA
ENSMZEG00005012262,NA
ENSMZEG00005012277,NA
ENSMZEG00005012289,NA
ENSMZEG00005012303,NA
ENSMZEG00005012307,agpat3
ENSMZEG00005012329,pdxka
ENSMZEG00005012350,chpfa
ENSMZEG00005012361,asic4a
ENSMZEG00005012376,NA
ENSMZEG00005012394,NA
ENSMZEG00005012418,NA
ENSMZEG00005012445,gmppaa
ENSMZEG00005012505,NA
ENSMZEG00005012514,pnkd
ENSMZEG00005012526,TMBIM1
ENSMZEG00005012535,dars1
ENSMZEG00005012580,cxcr4b
ENSMZEG00005012606,thsd7ba
ENSMZEG00005012631,hnmt
ENSMZEG00005012675,HNMT
ENSMZEG00005012687,spoplb
ENSMZEG00005012710,nxph2a
ENSMZEG00005012717,ugt1a2
ENSMZEG00005012725,NA
ENSMZEG00005012735,NA
ENSMZEG00005012752,clasp1a
ENSMZEG00005012802,tfcp2l1
ENSMZEG00005012821,NA
ENSMZEG00005012836,NA
ENSMZEG00005012868,inhbb
ENSMZEG00005012879,NA
ENSMZEG00005012894,slc10a2
ENSMZEG00005012920,slc10a2
ENSMZEG00005012959,slc10a2
ENSMZEG00005012987,slc10a2
ENSMZEG00005012995,gtpbp8
ENSMZEG00005013008,NA
ENSMZEG00005013024,efnb2a
ENSMZEG00005013034,arglu1a
ENSMZEG00005013057,nifk
ENSMZEG00005013132,NA
ENSMZEG00005013155,NA
ENSMZEG00005013189,ddx18
ENSMZEG00005013235,actr3
ENSMZEG00005013302,NA
ENSMZEG00005013582,NA
ENSMZEG00005013593,DPP10
ENSMZEG00005013619,NA
ENSMZEG00005013630,NA
ENSMZEG00005013637,NA
ENSMZEG00005013645,NA
ENSMZEG00005013647,NA
ENSMZEG00005013661,MLPH
ENSMZEG00005013672,NA
ENSMZEG00005013677,RAB17
ENSMZEG00005013703,LRRFIP1
ENSMZEG00005013950,tyw5
ENSMZEG00005013965,maip1
ENSMZEG00005013978,pgap1
ENSMZEG00005013996,NA
ENSMZEG00005014003,tyw5
ENSMZEG00005014026,maip1
ENSMZEG00005014029,pgap1
ENSMZEG00005014051,hecw2a
ENSMZEG00005014074,stk17b
ENSMZEG00005014082,zgc:153521
ENSMZEG00005014090,ftcdnl1
ENSMZEG00005014094,NA
ENSMZEG00005014109,LYPD1
ENSMZEG00005014116,gpr39
ENSMZEG00005014119,NA
ENSMZEG00005014127,SLC35F5
ENSMZEG00005014146,sympk
ENSMZEG00005014189,adat3
ENSMZEG00005014192,alkbh6
ENSMZEG00005014198,osgepl1
ENSMZEG00005014215,fkbp7
ENSMZEG00005014227,NA
ENSMZEG00005014277,NA
ENSMZEG00005014301,stat4
ENSMZEG00005014322,wdr75
ENSMZEG00005014335,slc40a1
ENSMZEG00005014348,asnsd1
ENSMZEG00005014351,zgc:136439
ENSMZEG00005014365,CNOT9
ENSMZEG00005014377,usp37
ENSMZEG00005014396,ybey
ENSMZEG00005014406,mcm3ap
ENSMZEG00005014423,lss
ENSMZEG00005014450,hibch
ENSMZEG00005014463,NA
ENSMZEG00005014466,mstnb
ENSMZEG00005014474,pms1
ENSMZEG00005014486,ormdl1
ENSMZEG00005014505,plcd4b
ENSMZEG00005014543,znf142
ENSMZEG00005014547,bcs1l
ENSMZEG00005014558,cyp27a1.1
ENSMZEG00005014583,NA
ENSMZEG00005014600,TNS1
ENSMZEG00005014633,IGFBP5
ENSMZEG00005014636,igfbp2b
ENSMZEG00005014650,NA
ENSMZEG00005014664,slc4a3
ENSMZEG00005014706,col5a2a
ENSMZEG00005014752,gulp1a
ENSMZEG00005014796,NA
ENSMZEG00005014807,calcrla
ENSMZEG00005014829,FAM171B
ENSMZEG00005014835,lrrc3
ENSMZEG00005014882,pcbp3
ENSMZEG00005015478,NA
ENSMZEG00005015981,obsl1b
ENSMZEG00005016006,ctdsp1
ENSMZEG00005016017,NA
ENSMZEG00005016028,NA
ENSMZEG00005016048,NA
ENSMZEG00005016054,nabp1a
ENSMZEG00005016064,cavin2a
ENSMZEG00005016070,tmeff2a
ENSMZEG00005016096,slc39a10
ENSMZEG00005016125,NA
ENSMZEG00005016138,NA
ENSMZEG00005016139,NA
ENSMZEG00005016153,NA
ENSMZEG00005016169,NA
ENSMZEG00005016183,esyt3
ENSMZEG00005016195,parp14rs1
ENSMZEG00005016205,NA
ENSMZEG00005016212,faima
ENSMZEG00005016218,cxcr2
ENSMZEG00005016221,gjc4b
ENSMZEG00005016244,LCT
ENSMZEG00005016336,LCT
ENSMZEG00005016741,hdac4
ENSMZEG00005016802,twist2
ENSMZEG00005016966,NA
ENSMZEG00005016969,asb1
ENSMZEG00005016985,traf3ip1
ENSMZEG00005016995,agr1
ENSMZEG00005017003,adarb1b
ENSMZEG00005017022,NA
ENSMZEG00005000171,NA
ENSMZEG00005000202,NA
ENSMZEG00005000264,NA
ENSMZEG00005000479,NA
ENSMZEG00005000642,NA
ENSMZEG00005000664,NA
ENSMZEG00005000798,zgc:162396
ENSMZEG00005000825,zgc:162780
ENSMZEG00005000845,ube2f
ENSMZEG00005000875,ramp1
ENSMZEG00005000887,NA
ENSMZEG00005001394,ccnt2a
ENSMZEG00005001427,acmsd
ENSMZEG00005001445,tmem163a
ENSMZEG00005001468,NA
ENSMZEG00005001481,pth2ra
ENSMZEG00005001534,mrasa
ENSMZEG00005001546,tmem177
ENSMZEG00005001562,ptpn4a
ENSMZEG00005001677,epb41l5
ENSMZEG00005001691,nrp2b
ENSMZEG00005001789,NA
ENSMZEG00005001851,fn1a
ENSMZEG00005001923,umps
ENSMZEG00005001946,cryba2b
ENSMZEG00005001960,fev
ENSMZEG00005001970,cdk5r2b
ENSMZEG00005001979,wnt10a
ENSMZEG00005001991,wnt6b
ENSMZEG00005002006,NA
ENSMZEG00005002024,NA
ENSMZEG00005002144,myo1b
ENSMZEG00005002198,BZW1
ENSMZEG00005002258,LRP1B
ENSMZEG00005002487,RALB
ENSMZEG00005002507,nepro
ENSMZEG00005002510,tex30
ENSMZEG00005002521,poglut2
ENSMZEG00005002546,stxbp5l
ENSMZEG00005002587,gtf2e1
ENSMZEG00005002607,rabl3
ENSMZEG00005002667,NA
ENSMZEG00005005821,NA
ENSMZEG00005005892,NA
ENSMZEG00005005899,NA
ENSMZEG00005005906,NA
ENSMZEG00005005909,NA
ENSMZEG00005005920,ube2g2
ENSMZEG00005005936,NA
ENSMZEG00005005949,MYLK
ENSMZEG00005005952,NA
ENSMZEG00005005955,NA
ENSMZEG00005005959,NA
ENSMZEG00005005965,NA
ENSMZEG00005005983,NA
ENSMZEG00005006016,NA
ENSMZEG00005006111,NA
ENSMZEG00005006133,NA
ENSMZEG00005006187,NA
ENSMZEG00005006213,NA
ENSMZEG00005006241,NA
ENSMZEG00005006288,NA
ENSMZEG00005006296,NA
ENSMZEG00005006313,NA
ENSMZEG00005006335,NA
ENSMZEG00005006347,NA
ENSMZEG00005006366,NA
ENSMZEG00005006391,NA
ENSMZEG00005006406,gtdc1
ENSMZEG00005006424,zeb2a
ENSMZEG00005006441,NA
ENSMZEG00005006462,acvr2aa
ENSMZEG00005006494,kif5c
ENSMZEG00005006543,NA
ENSMZEG00005006552,arhgap15
ENSMZEG00005006604,NA
ENSMZEG00005006624,nasp
ENSMZEG00005006666,NA
ENSMZEG00005006696,gpc1a
ENSMZEG00005006714,EPHB1
ENSMZEG00005006736,si:ch211-262h13.5
ENSMZEG00005006752,gpsm2l
ENSMZEG00005006840,mcoln3b
ENSMZEG00005006864,NA
ENSMZEG00005006891,syde2
ENSMZEG00005006908,zgc:65873
ENSMZEG00005006916,NA
ENSMZEG00005006923,NA
ENSMZEG00005006939,NA
ENSMZEG00005006949,NA
ENSMZEG00005006957,ccn1
ENSMZEG00005006970,NA
ENSMZEG00005006977,NA
ENSMZEG00005006986,cmah
ENSMZEG00005007013,NXPE3
ENSMZEG00005007031,NA
ENSMZEG00005007054,NA
ENSMZEG00005007081,NA
ENSMZEG00005007113,NA
ENSMZEG00005007189,slc26a3.2
ENSMZEG00005007358,cbll1
ENSMZEG00005007382,ppp6r2a
ENSMZEG00005007421,sbf1
ENSMZEG00005007470,adm2a
ENSMZEG00005007483,glt8d2
ENSMZEG00005007496,ankrd16
ENSMZEG00005007528,gdi2
ENSMZEG00005007562,asb13a.1
ENSMZEG00005007582,NA
ENSMZEG00005007604,net1
ENSMZEG00005007624,NA
ENSMZEG00005007654,mkln1
ENSMZEG00005007685,NA
ENSMZEG00005007696,kcnj13
ENSMZEG00005007715,nfybb
ENSMZEG00005007729,NA
ENSMZEG00005007735,NA
ENSMZEG00005007748,kcnc2
ENSMZEG00005007759,NA
ENSMZEG00005007764,phax
ENSMZEG00005007770,pmpcb
ENSMZEG00005007779,dnajc2
ENSMZEG00005007787,psmc2
ENSMZEG00005007803,slc26a5
ENSMZEG00005007816,NA
ENSMZEG00005007828,NA
ENSMZEG00005007847,SNX4
ENSMZEG00005007884,pnpla3
ENSMZEG00005007898,sult4a1
ENSMZEG00005007910,mpped1
ENSMZEG00005007934,scube1
ENSMZEG00005007987,NA
ENSMZEG00005008000,NA
ENSMZEG00005008012,NA
ENSMZEG00005008040,dennd5b
ENSMZEG00005008191,NA
ENSMZEG00005008224,ipo8
ENSMZEG00005008295,GLIPR1
ENSMZEG00005008303,krr1
ENSMZEG00005008315,NA
ENSMZEG00005008331,NA
ENSMZEG00005008358,NA
ENSMZEG00005008377,NA
ENSMZEG00005008397,NA
ENSMZEG00005008415,NA
ENSMZEG00005008442,NA
ENSMZEG00005008448,phlda1
ENSMZEG00005008460,nap1l1
ENSMZEG00005008490,NA
ENSMZEG00005008515,OSBPL8
ENSMZEG00005008568,zdhhc17
ENSMZEG00005008640,csrp2
ENSMZEG00005008655,e2f7
ENSMZEG00005008685,NA
ENSMZEG00005010109,NA
ENSMZEG00005010164,NA
ENSMZEG00005013952,NA
ENSMZEG00005013961,NA
ENSMZEG00005013972,net1
ENSMZEG00005014007,nav3
ENSMZEG00005014118,NA
ENSMZEG00005014122,NA
ENSMZEG00005014144,NA
ENSMZEG00005014181,si:ch211-214j24.10
ENSMZEG00005014161,osgep
ENSMZEG00005014187,apex1
ENSMZEG00005014202,NA
ENSMZEG00005014225,SELENOO
ENSMZEG00005014233,NA
ENSMZEG00005014241,NA
ENSMZEG00005014252,NXPE3
ENSMZEG00005014264,NA
ENSMZEG00005014273,NA
ENSMZEG00005014280,ror1
ENSMZEG00005014290,enkur
ENSMZEG00005014297,NA
ENSMZEG00005014304,NA
ENSMZEG00005014314,NA
ENSMZEG00005014345,cachd1
ENSMZEG00005014386,raver2
ENSMZEG00005014405,jak1
ENSMZEG00005014435,ak4
ENSMZEG00005014454,DNAJC6
ENSMZEG00005014517,lepr
ENSMZEG00005014553,lurap1
ENSMZEG00005014557,ttc22
ENSMZEG00005014562,NA
ENSMZEG00005014569,NA
ENSMZEG00005014574,NA
ENSMZEG00005014576,NA
ENSMZEG00005014582,NA
ENSMZEG00005014587,ccl25b
ENSMZEG00005014593,NXPE3
ENSMZEG00005014601,ANO4
ENSMZEG00005014613,AMIGO2
ENSMZEG00005014625,slc38a4
ENSMZEG00005014826,slc38a2
ENSMZEG00005014878,scaf11
ENSMZEG00005014910,arid2
ENSMZEG00005014932,gas2l3
ENSMZEG00005014944,tm7sf3
ENSMZEG00005014955,fgfr1op2
ENSMZEG00005014971,med21
ENSMZEG00005014981,stk38l
ENSMZEG00005014994,BMAL2
ENSMZEG00005015004,zgc:162331
ENSMZEG00005015009,slc13a4
ENSMZEG00005015021,coa6
ENSMZEG00005015037,ptprz1b
ENSMZEG00005015065,HBP1
ENSMZEG00005015075,pik3cg
ENSMZEG00005015108,ano2b
ENSMZEG00005015136,NA
ENSMZEG00005015143,ntf3
ENSMZEG00005015156,pfkfb3
ENSMZEG00005015179,rbm17
ENSMZEG00005015191,NA
ENSMZEG00005015195,NA
ENSMZEG00005015202,fbxo18
ENSMZEG00005015214,nudt5
ENSMZEG00005015230,cdc123
ENSMZEG00005015262,camk1da
ENSMZEG00005015278,ccdc3a
ENSMZEG00005015289,optn
ENSMZEG00005015299,mcm10
ENSMZEG00005015312,ucmaa
ENSMZEG00005015316,phyh
ENSMZEG00005015327,tmed9
ENSMZEG00005015351,NA
ENSMZEG00005015362,slc26a5
ENSMZEG00005015380,lrp8
ENSMZEG00005015395,pik3ca
ENSMZEG00005015427,zmat3
ENSMZEG00005015451,NA
ENSMZEG00005015477,NA
ENSMZEG00005015524,NA
ENSMZEG00005015532,mccc1
ENSMZEG00005015554,ATP11B
ENSMZEG00005015589,NA
ENSMZEG00005015637,NA
ENSMZEG00005015644,sox2
ENSMZEG00005015660,dnajc19
ENSMZEG00005015679,fxr1
ENSMZEG00005015709,ttc14
ENSMZEG00005015725,hps3
ENSMZEG00005015744,b3galt2
ENSMZEG00005015746,glrx2
ENSMZEG00005015751,uchl5
ENSMZEG00005015771,rgs2
ENSMZEG00005015776,rgs13b
ENSMZEG00005015783,NA
ENSMZEG00005015791,RGS1
ENSMZEG00005015813,brinp3a.2
ENSMZEG00005015828,NA
ENSMZEG00005015831,NA
ENSMZEG00005015847,NA
ENSMZEG00005015861,NA
ENSMZEG00005015868,fetub
ENSMZEG00005015873,fetub
ENSMZEG00005015881,rgs4
ENSMZEG00005015884,rgs5a
ENSMZEG00005015891,rgs16
ENSMZEG00005015895,rgs8
ENSMZEG00005015948,brinp3a.1
ENSMZEG00005016751,brinp3a.1
ENSMZEG00005016768,nos1apa
ENSMZEG00005016780,NA
ENSMZEG00005016784,eef1db
ENSMZEG00005016789,pycr3
ENSMZEG00005016793,bmb
ENSMZEG00005016804,gfus.1
ENSMZEG00005016815,SERPINB1
ENSMZEG00005016876,NA
ENSMZEG00005016882,NA
ENSMZEG00005016889,NA
ENSMZEG00005016893,NA
ENSMZEG00005016896,SERPINB1
ENSMZEG00005016910,SERPINB1
ENSMZEG00005016960,mylk4b
ENSMZEG00005016991,gmds
ENSMZEG00005016999,foxc1a
ENSMZEG00005017002,foxf2b
ENSMZEG00005017006,foxq1b
ENSMZEG00005017015,NA
ENSMZEG00005017029,exoc2
ENSMZEG00005017044,NA
ENSMZEG00005017049,NA
ENSMZEG00005017057,bphl
ENSMZEG00005017070,psmg4
ENSMZEG00005017077,SLC22A23
ENSMZEG00005017105,dspb
ENSMZEG00005017131,tbc1d7
ENSMZEG00005017142,phactr1
ENSMZEG00005017157,sirt5
ENSMZEG00005017164,adcy1a
ENSMZEG00005017173,igfbp1a
ENSMZEG00005017178,igfbp3
ENSMZEG00005017185,NA
ENSMZEG00005017190,NA
ENSMZEG00005017198,si:ch211-191a24.4
ENSMZEG00005017201,NA
ENSMZEG00005017213,NA
ENSMZEG00005017219,gpx7
ENSMZEG00005017227,TUT4
ENSMZEG00005017252,RHPN1
ENSMZEG00005017278,atpaf1
ENSMZEG00005017286,mafaa
ENSMZEG00005017290,zc3h3
ENSMZEG00005017295,cyldl
ENSMZEG00005017301,ghrhrb
ENSMZEG00005017314,adcyap1r1b
ENSMZEG00005017318,NA
ENSMZEG00005017321,NA
ENSMZEG00005017329,NA
ENSMZEG00005017341,NA
ENSMZEG00005017359,naprt
ENSMZEG00005017362,C8orf82
ENSMZEG00005017365,NA
ENSMZEG00005017370,NA
ENSMZEG00005017372,NA
ENSMZEG00005017376,pomgnt1
ENSMZEG00005017399,TSPAN1
ENSMZEG00005017674,PIK3R3
ENSMZEG00005017689,NA
ENSMZEG00005017693,NA
ENSMZEG00005017705,mast2
ENSMZEG00005017738,NA
ENSMZEG00005017755,NA
ENSMZEG00005017790,NA
ENSMZEG00005017793,prrx1b
ENSMZEG00005017799,gorab
ENSMZEG00005017803,ntmt2
ENSMZEG00005017810,niban1a
ENSMZEG00005017822,TRMT1L
ENSMZEG00005017838,prpf38a
ENSMZEG00005017849,orc1
ENSMZEG00005017856,si:ch73-74h11.1
ENSMZEG00005017863,b4galt6
ENSMZEG00005017871,PTBP1
ENSMZEG00005017883,stil
ENSMZEG00005017887,serpinc1
ENSMZEG00005017894,zbtb37
ENSMZEG00005017898,s1pr1
ENSMZEG00005017902,dph5
ENSMZEG00005017918,slc30a7
ENSMZEG00005017931,NA
ENSMZEG00005017938,cdc14ab
ENSMZEG00005017945,rtca
ENSMZEG00005017954,lmnb2
ENSMZEG00005017959,rpl36
ENSMZEG00005017963,pde6d
ENSMZEG00005017969,phb2a
ENSMZEG00005017975,lrrc40
ENSMZEG00005017984,NA
ENSMZEG00005017990,sass6
ENSMZEG00005017994,NA
ENSMZEG00005017996,LRRC24
ENSMZEG00005018001,lonp1
ENSMZEG00005018007,rsph4a
ENSMZEG00005018009,dohh
ENSMZEG00005018014,cherp
ENSMZEG00005018029,klf2a
ENSMZEG00005018043,EPS15L1
ENSMZEG00005018063,rad23ab
ENSMZEG00005018068,NA
ENSMZEG00005018073,ARHGAP39
ENSMZEG00005018081,rad54l
ENSMZEG00005018087,slc5a9
ENSMZEG00005018090,piwil1
ENSMZEG00005018097,KLHL10
ENSMZEG00005018101,NA
ENSMZEG00005018188,NA
ENSMZEG00005018190,wnt16
ENSMZEG00005018192,stab2
ENSMZEG00005018201,NA
ENSMZEG00005018205,ovch1
ENSMZEG00005018209,NA
ENSMZEG00005018212,cpm
ENSMZEG00005018214,NA
ENSMZEG00005018217,NA
ENSMZEG00005018218,NA
ENSMZEG00005018221,NA
ENSMZEG00005018224,NA
ENSMZEG00005018233,NA
ENSMZEG00005018238,wnt16
ENSMZEG00005018241,NA
ENSMZEG00005018247,cped1
ENSMZEG00005018257,ing3
ENSMZEG00005018266,tspan12
ENSMZEG00005018269,gpr19
ENSMZEG00005018274,crebl2
ENSMZEG00005018278,dusp16
ENSMZEG00005018285,eps8a
ENSMZEG00005018303,PTPRO
ENSMZEG00005018331,NA
ENSMZEG00005018335,socs2
ENSMZEG00005018342,flncb
ENSMZEG00005018357,NA
ENSMZEG00005018361,sco2
ENSMZEG00005018364,ncaph2
ENSMZEG00005018368,NA
ENSMZEG00005018374,kcnd2
ENSMZEG00005018379,NA
ENSMZEG00005018382,NA
ENSMZEG00005018873,NA
ENSMZEG00005018878,KCNA5
ENSMZEG00005018883,NA
ENSMZEG00005018894,ARHGAP8
ENSMZEG00005018911,PHF21B
ENSMZEG00005018921,NA
ENSMZEG00005018926,nup50
ENSMZEG00005018930,kiaa0930
ENSMZEG00005018936,fbxo7
ENSMZEG00005018942,rtcb
ENSMZEG00005018955,xpot
ENSMZEG00005018966,rpl18a
ENSMZEG00005018976,cbln10
ENSMZEG00005018980,NA
ENSMZEG00005018989,lrp6
ENSMZEG00005019009,NA
ENSMZEG00005019012,C11orf98
ENSMZEG00005019017,NA
ENSMZEG00005019018,NA
ENSMZEG00005019020,pthlha
ENSMZEG00005019036,cct2
ENSMZEG00005019055,nots
ENSMZEG00005019085,BEST3
ENSMZEG00005019094,NA
ENSMZEG00005019099,NA
ENSMZEG00005019110,NA
ENSMZEG00005019135,TYMP
ENSMZEG00005019138,lsm8
ENSMZEG00005019153,grip1
ENSMZEG00005019330,cand1
ENSMZEG00005019341,NA
ENSMZEG00005019347,mdm1
ENSMZEG00005019375,NA
ENSMZEG00005019389,NA
ENSMZEG00005019390,NA
ENSMZEG00005019393,NA
ENSMZEG00005019398,dyrk2
ENSMZEG00005019407,NA
ENSMZEG00005019416,NA
ENSMZEG00005019423,NA
ENSMZEG00005019432,NA
ENSMZEG00005019459,NA
ENSMZEG00005021009,NA
ENSMZEG00005021013,NA
ENSMZEG00005021015,NA
ENSMZEG00005021017,NA
ENSMZEG00005021211,NA
ENSMZEG00005021213,NA
ENSMZEG00005021216,NA
ENSMZEG00005021220,NA
ENSMZEG00005021224,NA
ENSMZEG00005021227,NA
ENSMZEG00005021230,NA
ENSMZEG00005021233,NA
ENSMZEG00005021237,NA
ENSMZEG00005021551,NA
ENSMZEG00005021554,NA
ENSMZEG00005021557,mdm2
ENSMZEG00005021563,nup107
ENSMZEG00005021588,slc35e3
ENSMZEG00005021595,UPF2
ENSMZEG00005021602,NA
ENSMZEG00005021604,rab3ip
ENSMZEG00005021609,TMEM19
ENSMZEG00005021612,kics2
ENSMZEG00005021614,srgap1b
ENSMZEG00005021618,avpr1ab
ENSMZEG00005021621,NA
ENSMZEG00005021622,ECHDC3
ENSMZEG00005021623,NA
ENSMZEG00005021624,kcnj8
ENSMZEG00005021629,abcc9
ENSMZEG00005021636,NA
ENSMZEG00005021639,NA
ENSMZEG00005021653,plxnb2a.1
ENSMZEG00005021658,usp6nl
ENSMZEG00005021661,NA
ENSMZEG00005021669,celf2
ENSMZEG00005021680,NA
ENSMZEG00005021690,NA
ENSMZEG00005021692,gata3
ENSMZEG00005021697,atp5f1c
ENSMZEG00005021704,kin
ENSMZEG00005021711,itih2
ENSMZEG00005021717,ITIH5
ENSMZEG00005021724,tmem110l
ENSMZEG00005021734,SFMBT2
ENSMZEG00005000194,prkcq
ENSMZEG00005000303,tbc1d30
ENSMZEG00005000335,gnsa
ENSMZEG00005000418,zgc:194209
ENSMZEG00005000471,rassf3
ENSMZEG00005000627,metap2b
ENSMZEG00005000672,vezt
ENSMZEG00005000689,fgd6
ENSMZEG00005000766,ndufa12
ENSMZEG00005000794,NA
ENSMZEG00005000813,NA
ENSMZEG00005000837,eri1
ENSMZEG00005000865,lamb1b
ENSMZEG00005000898,ssbp1
ENSMZEG00005000947,creb3l2
ENSMZEG00005000961,NA
ENSMZEG00005000984,NA
ENSMZEG00005001045,NA
ENSMZEG00005001054,rassf3
ENSMZEG00005001086,nrip2
ENSMZEG00005001096,itfg2
ENSMZEG00005001134,ascl1a
ENSMZEG00005001144,NA
ENSMZEG00005001158,pah
ENSMZEG00005001193,th2
ENSMZEG00005001223,nup37
ENSMZEG00005001242,parpbp
ENSMZEG00005001251,pmch
ENSMZEG00005001284,igf1
ENSMZEG00005001313,NA
ENSMZEG00005001355,btbd11a
ENSMZEG00005001451,cry1a
ENSMZEG00005001466,MTERF2
ENSMZEG00005001603,syt10
ENSMZEG00005001628,ppfibp1a
ENSMZEG00005001636,cyb5r3
ENSMZEG00005001660,syt1a
ENSMZEG00005001704,pawr
ENSMZEG00005001744,ppp1r12a
ENSMZEG00005001943,foxm1
ENSMZEG00005001975,rps16
ENSMZEG00005001995,myf6
ENSMZEG00005002005,myf5
ENSMZEG00005002013,lin7a
ENSMZEG00005002036,ACSS3
ENSMZEG00005002099,ppfia2
ENSMZEG00005002179,si:ch73-352p4.8
ENSMZEG00005002229,foxm1
ENSMZEG00005002268,foxm1
ENSMZEG00005002308,rhno1
ENSMZEG00005002320,tulp3
ENSMZEG00005002354,NA
ENSMZEG00005002378,NA
ENSMZEG00005002393,opn5
ENSMZEG00005002407,NA
ENSMZEG00005002420,cd2ap
ENSMZEG00005002452,tnfrsf21
ENSMZEG00005002465,NA
ENSMZEG00005002477,tulp3
ENSMZEG00005002496,NA
ENSMZEG00005002528,NA
ENSMZEG00005002538,ptn
ENSMZEG00005002550,chrm2a
ENSMZEG00005002563,mtpn
ENSMZEG00005002580,NA
ENSMZEG00005002601,SEMA3C
ENSMZEG00005002663,cd36
ENSMZEG00005002699,gnai1
ENSMZEG00005002728,magi2a
ENSMZEG00005002848,si:dkey-97m3.1
ENSMZEG00005002888,ergic2
ENSMZEG00005002933,KDM7A
ENSMZEG00005002948,ndufb2
ENSMZEG00005002977,KMT2E
ENSMZEG00005003090,lhfpl3
ENSMZEG00005003116,orc5
ENSMZEG00005003182,guca1aa
ENSMZEG00005003226,GOLGB1
ENSMZEG00005003253,hcls1
ENSMZEG00005003273,llph
ENSMZEG00005003287,NA
ENSMZEG00005003294,usp18
ENSMZEG00005003304,ccnd2b
ENSMZEG00005003326,tigarb
ENSMZEG00005003332,fgf23
ENSMZEG00005003354,fgf6b
ENSMZEG00005003373,rad51ap1
ENSMZEG00005003410,galnt8b.2
ENSMZEG00005003421,ada2b
ENSMZEG00005003431,atp6v1e1b
ENSMZEG00005003441,NA
ENSMZEG00005003446,NA
ENSMZEG00005003465,spic
ENSMZEG00005003483,mybpc1
ENSMZEG00005003555,chpt1
ENSMZEG00005003603,gnptab
ENSMZEG00005003687,dram1
ENSMZEG00005003720,washc3
ENSMZEG00005003750,NA
ENSMZEG00005003759,NA
ENSMZEG00005003794,NA
ENSMZEG00005003873,NA
ENSMZEG00005003898,mcat
ENSMZEG00005004882,mcat
ENSMZEG00005004921,ttll1
ENSMZEG00005004949,pacsin2
ENSMZEG00005004994,arfgap3
ENSMZEG00005005057,NA
ENSMZEG00005005068,NA
ENSMZEG00005005085,bltp3b
ENSMZEG00005005137,anks1b
ENSMZEG00005005271,apaf1
ENSMZEG00005005314,tcp11l2
ENSMZEG00005005331,si:ch211-265o23.1
ENSMZEG00005005348,scyl2
ENSMZEG00005005381,si:ch211-244b2.3
ENSMZEG00005005397,si:ch211-244b2.4
ENSMZEG00005005404,si:dkeyp-38g8.5
ENSMZEG00005005416,epyc
ENSMZEG00005005437,kera
ENSMZEG00005005454,lum
ENSMZEG00005005461,dcn
ENSMZEG00005005478,wu:fc23c09
ENSMZEG00005005485,btg1
ENSMZEG00005005500,fam3c
ENSMZEG00005005521,NA
ENSMZEG00005005561,impdh1b
ENSMZEG00005005637,prrt4b
ENSMZEG00005005643,si:dkey-5i3.5
ENSMZEG00005005652,NA
ENSMZEG00005005662,NA
ENSMZEG00005005681,snd1
ENSMZEG00005005741,lrrc4.1
ENSMZEG00005005747,NA
ENSMZEG00005005760,NA
ENSMZEG00005005777,hgfa
ENSMZEG00005005790,NA
ENSMZEG00005005817,PCLO
ENSMZEG00005005876,sema3aa
ENSMZEG00005005904,tspan11
ENSMZEG00005005929,NA
ENSMZEG00005005938,prmt8b
ENSMZEG00005005975,cracr2ab
ENSMZEG00005005994,ccdc59
ENSMZEG00005006005,mettl25
ENSMZEG00005006025,tmtc2a
ENSMZEG00005006055,NA
ENSMZEG00005006075,parp11
ENSMZEG00005006306,PARP11
ENSMZEG00005006337,NA
ENSMZEG00005006403,slc6a1l
ENSMZEG00005006465,IQSEC3
ENSMZEG00005006505,NA
ENSMZEG00005006511,NA
ENSMZEG00005006535,st8sia1
ENSMZEG00005006570,NA
ENSMZEG00005006655,mest
ENSMZEG00005006704,copg2
ENSMZEG00005006758,ucn3l
ENSMZEG00005006765,si:dkey-117n7.5
